default,student,balance,income
No,Yes,463.11934,25858.282
No,No,986.15413,48940.490
No,No,534.74605,29685.129
No,No,1402.69053,39656.632
No,No,967.74800,46278.075
No,No,884.02252,36889.428
No,Yes,455.69994,19080.809
No,No,0.00000,66915.572
No,No,1141.23821,37917.665
No,No,365.23588,21358.000
No,No,38.37592,33579.356
No,Yes,731.97061,13593.141
No,No,1006.71979,47784.318
No,No,1107.80116,34561.950
No,No,777.53081,45673.674
No,No,1501.42609,35398.957
No,Yes,862.06004,12085.453
No,Yes,12.18642,19910.969
No,No,0.00000,30208.046
No,No,1820.32549,31309.998
No,No,576.06899,40179.830
No,No,837.75262,31017.901
No,No,399.79388,34875.332
No,Yes,578.75510,20909.835
No,No,1106.54087,46565.060
No,No,390.74561,38442.296
No,Yes,274.19463,15421.552
No,No,1476.87764,42271.333
No,No,578.46074,20306.936
No,No,1064.14771,28192.126
No,No,1598.30342,46404.665
No,No,863.45183,33529.881
No,No,1157.75986,32574.503
No,Yes,406.38605,24086.952
No,No,309.24449,44202.708
No,No,943.95124,28353.630
No,No,1206.79194,42916.701
No,Yes,1448.06046,21028.287
No,No,1166.59399,26977.623
No,No,800.30867,61281.301
No,No,714.92600,31032.870
No,No,471.25508,28417.742
No,No,662.16445,30390.060
No,No,770.43196,53398.315
No,No,597.32687,55496.777
No,No,140.85302,48183.277
No,No,1035.55294,29423.232
No,Yes,784.10878,11560.568
No,Yes,442.02743,17072.337
No,No,888.08143,54072.657
No,No,704.20291,44775.122
No,Yes,1016.45062,15099.530
No,No,1036.46073,42914.982
No,Yes,1060.22003,22795.943
No,No,1243.92806,38075.438
No,Yes,1291.97735,26571.875
No,No,69.25248,20222.866
No,No,196.38929,29932.662
No,Yes,709.02710,18305.735
No,No,1034.14996,52106.839
No,No,868.00603,50549.533
No,No,1236.00699,48800.357
No,No,12.91235,46282.258
No,Yes,826.45364,21342.703
No,Yes,703.99001,20752.175
No,Yes,817.12144,13152.034
No,No,1210.01463,45066.133
No,Yes,766.40625,22296.984
No,No,1643.65405,33980.826
No,No,1053.01478,54009.632
No,No,240.07743,41508.956
No,No,62.65295,44440.705
No,Yes,924.23320,11194.669
No,Yes,944.07104,26027.688
No,No,295.78544,51837.752
Yes,No,2085.58698,35657.226
No,No,474.35526,58068.622
No,No,504.72335,54297.114
No,No,292.38414,33961.100
No,No,593.28047,40227.144
No,No,76.06409,50054.762
No,Yes,1270.09281,16809.006
No,No,877.34369,40689.479
No,Yes,932.56094,20980.806
No,No,279.96339,30262.117
No,No,1155.17501,40398.399
No,No,0.00000,45431.758
No,Yes,1216.76756,23378.573
No,Yes,0.00000,15274.469
No,Yes,728.54940,22891.929
No,No,0.00000,48365.578
No,Yes,643.56527,21323.049
No,No,973.08236,27289.271
No,Yes,1177.95742,14385.167
No,No,196.98711,41314.994
No,No,1526.26867,44845.136
No,No,441.39608,56060.204
No,No,1004.64177,56533.313
No,No,1258.06953,36645.141
No,No,1563.99342,37119.602
No,No,367.35158,29905.528
No,Yes,1222.76804,18276.434
No,Yes,1582.20281,19682.872
No,No,647.13028,32725.387
No,No,0.00000,33146.495
No,Yes,1585.33303,15079.489
No,Yes,837.97234,25773.183
No,Yes,686.78215,10543.556
No,No,947.84216,37891.037
No,Yes,1205.05501,18101.676
No,No,1254.13105,37456.262
No,No,949.12385,50528.534
No,No,530.24602,27610.703
No,No,833.68997,54558.140
No,No,638.46531,36173.982
Yes,Yes,2387.31487,28296.915
No,Yes,839.39089,21383.231
No,No,294.63428,63285.025
No,No,1178.17944,34720.936
No,No,1149.72014,57890.516
No,No,909.76427,42468.278
No,Yes,1391.50803,18539.590
No,Yes,1029.24963,18018.358
No,No,1504.59694,30773.743
No,No,1276.48930,35122.854
No,No,874.91504,25023.323
No,No,1104.68946,51516.336
No,No,0.00000,47056.199
No,No,698.80044,37466.020
No,No,1055.41087,33945.143
No,Yes,131.28461,14491.844
No,No,795.90379,44181.672
No,No,611.95430,39291.204
No,No,1670.42301,41409.771
No,No,1423.14955,33591.232
No,No,770.64194,29623.471
No,No,1315.46961,29808.352
No,No,599.20411,53218.111
No,No,584.35674,34128.767
No,No,27.27188,51659.878
No,No,65.72760,32332.183
No,No,1338.46112,23909.547
No,Yes,1120.42297,16151.253
No,No,726.02934,41996.124
No,No,1353.58828,44372.794
No,No,531.74421,38122.192
No,No,1824.64139,36762.809
No,Yes,894.46547,14035.499
No,Yes,1275.53856,16445.625
No,No,550.62439,19106.266
No,Yes,270.39103,13158.442
No,No,651.99860,35266.128
No,No,718.35110,50765.893
No,No,1008.94654,31235.783
No,Yes,1510.74781,13390.920
No,No,1393.36828,38371.977
No,No,586.58827,45519.838
No,No,793.41393,45873.180
No,No,285.91017,43263.631
No,Yes,550.38106,20322.769
No,Yes,716.49200,16785.385
No,No,383.68647,39946.485
No,No,252.33331,38431.819
No,No,1164.10427,40167.023
No,No,1080.18578,38398.866
No,No,906.47854,47101.991
No,No,457.80010,26567.241
No,No,1215.86736,42762.122
No,No,217.36152,45083.111
No,Yes,1076.72770,12502.645
No,Yes,58.06606,23639.234
No,No,1615.22500,55219.520
No,Yes,1119.00179,22811.394
No,No,671.95807,17621.454
No,No,634.21793,38672.750
No,Yes,831.81854,16164.485
No,Yes,373.06252,22018.982
No,No,776.45488,58481.544
No,Yes,1031.30394,12195.380
No,No,910.67242,43795.582
No,No,1010.80906,42163.454
No,No,1090.35035,48280.946
No,No,1008.55034,53801.616
No,No,0.00000,50127.180
No,Yes,1824.36800,20074.281
No,No,730.16442,44411.678
No,No,991.13178,30941.549
No,No,1356.51666,35030.635
No,No,576.63558,41699.210
No,No,1334.55419,43385.822
No,No,1487.66181,47624.380
No,No,778.69349,48551.971
No,No,444.19638,37599.420
No,No,1023.36216,34632.103
No,Yes,153.40010,17840.385
No,No,661.76062,47169.357
No,No,312.61471,34918.613
No,No,645.37256,30102.036
No,No,0.00000,49010.273
No,No,779.61472,22975.493
No,Yes,569.49879,19755.521
No,No,1287.76590,38507.119
No,No,1177.81507,32294.546
No,No,795.36856,25704.647
No,No,877.03920,24902.735
No,No,823.99199,36701.530
No,No,1019.21536,52089.645
No,No,942.73748,38908.881
No,No,6.78786,40145.339
No,No,0.00000,55158.151
No,Yes,1420.20421,22790.796
No,Yes,1254.66258,18189.521
No,No,0.00000,37796.403
No,No,1140.07190,33605.378
No,Yes,747.95851,19869.390
No,No,1598.60255,48717.263
No,No,1226.37072,21426.307
No,No,929.81993,50611.986
No,No,807.40574,43853.884
No,No,345.36494,56965.702
No,No,982.45094,42907.026
No,Yes,1067.67077,14485.948
No,No,742.54061,39017.950
No,No,1060.17845,30948.290
No,No,523.75337,33767.051
No,No,697.98292,29799.319
Yes,Yes,1500.89453,15802.233
No,Yes,1682.89763,14378.891
No,Yes,1264.04207,6466.513
No,No,1352.46234,34247.780
No,No,376.87892,50671.323
No,No,629.56128,37255.365
No,Yes,709.41423,11355.113
No,No,541.34628,42332.246
No,No,421.17238,42721.478
No,No,500.80422,47910.964
No,No,0.00000,41663.340
No,No,1089.36587,43360.160
No,No,603.84748,56468.122
Yes,No,1165.53985,50341.574
No,No,1457.62260,43155.363
No,No,390.05503,27108.214
No,No,584.14122,35517.229
No,No,901.01228,13498.127
No,Yes,1380.09674,14142.075
No,No,1146.06769,39902.442
No,No,1058.02597,43327.026
No,No,474.37966,35980.753
No,Yes,969.14352,22425.406
No,Yes,1616.73888,12557.823
No,No,1185.02865,33298.500
No,No,472.63323,41257.386
No,No,1257.62512,30964.235
No,No,640.91844,37306.694
No,No,105.74425,42442.847
No,No,672.42679,25947.245
No,No,568.66645,45186.976
No,Yes,368.19830,26670.012
No,No,1546.54851,57266.830
No,No,230.22039,28930.255
No,No,815.05470,34200.183
No,Yes,164.30551,17995.858
No,Yes,1785.79752,15291.671
No,No,661.05230,27873.638
No,Yes,979.87715,13522.422
No,Yes,778.24991,23805.911
No,Yes,190.61928,21744.509
No,No,523.81372,45284.189
No,No,175.69887,40044.470
No,No,977.94792,38368.484
No,No,837.69536,44260.764
No,Yes,1436.32082,27658.387
No,No,638.22950,53812.798
No,No,714.01166,48631.364
No,No,738.25325,36086.092
No,No,507.52653,58027.771
No,Yes,1033.83349,15818.061
No,Yes,19.73946,20514.171
No,No,434.70486,48898.370
No,No,0.00000,45334.839
No,No,629.76407,53069.325
No,Yes,522.76776,26900.281
No,Yes,294.65649,11681.462
No,Yes,469.42563,14647.002
No,No,838.43704,40903.481
No,No,1407.63951,52746.133
No,Yes,1417.22550,16053.974
No,No,363.99406,38110.443
No,Yes,128.25182,17076.574
Yes,Yes,1894.16820,28321.685
No,Yes,1624.79564,10623.597
No,No,645.94927,46406.338
No,No,684.08490,38184.568
No,No,1168.28454,46904.604
No,No,766.12405,51614.056
No,Yes,738.26860,14063.075
No,No,525.89034,45530.509
No,No,631.25351,38877.570
No,No,0.00000,65943.784
No,No,913.91397,53809.330
No,No,578.75257,60498.925
No,No,1503.84995,43888.397
No,Yes,555.26580,11581.221
Yes,Yes,1289.24621,13624.545
No,No,545.56651,35714.651
No,No,1112.34899,33468.822
No,No,564.90745,35820.886
No,No,591.84141,38879.510
No,Yes,908.12281,22084.272
Yes,Yes,2169.19619,18195.267
No,Yes,1108.10537,15337.302
No,No,0.00000,27167.260
No,No,957.59190,35330.855
No,No,448.03997,29537.310
No,No,1188.07288,40704.707
No,Yes,1223.88581,19520.009
No,Yes,959.96704,18413.864
No,No,734.72184,35010.026
No,No,0.00000,47628.412
No,No,1423.28426,48914.197
No,No,217.16350,26975.492
No,No,672.04514,36705.340
No,No,830.76539,45958.984
No,No,652.52818,58750.496
No,No,533.98915,64930.240
No,Yes,1626.63408,17721.630
No,No,1382.12098,30395.688
No,No,0.00000,38663.201
No,No,1165.68915,38110.365
No,No,1190.42051,34198.051
No,No,435.21466,39505.412
No,Yes,1382.42254,17166.043
No,No,1265.95483,27233.563
No,No,1303.62613,40010.465
No,Yes,240.10137,21142.042
No,Yes,326.43862,21109.432
No,No,562.80193,41934.597
No,No,531.48636,28836.193
No,Yes,594.54438,17875.339
No,No,745.73389,60180.561
No,Yes,1218.63890,29899.807
No,No,266.46048,37622.054
Yes,No,1899.54684,46076.237
No,Yes,717.60167,13729.052
No,No,507.33460,56075.103
No,Yes,1422.77459,14044.533
No,No,1253.69961,37645.800
No,No,1301.65077,38918.994
Yes,Yes,2415.31699,17429.503
No,Yes,1367.01387,11293.469
No,No,449.05160,31624.906
No,No,505.69787,31971.313
No,No,1150.45878,54982.752
No,No,981.49221,30385.069
No,Yes,612.26605,16270.836
No,Yes,1122.29239,20351.336
No,No,59.79707,36000.073
No,Yes,1353.01184,26207.686
No,No,1232.23353,50731.864
No,No,924.01315,28803.775
No,No,517.82455,65501.621
No,Yes,1795.71687,12547.829
No,No,983.56056,26050.130
No,Yes,990.35426,18998.091
No,No,1529.51701,52681.707
No,No,272.87313,44249.679
No,Yes,636.20662,19468.434
Yes,No,1751.34709,38381.586
No,No,721.92038,46269.837
No,No,511.41751,25768.285
No,No,563.68720,41354.350
No,No,1110.72092,47221.448
No,No,403.03438,48874.151
No,No,430.09042,29246.377
No,No,278.47398,33187.769
Yes,No,2228.47228,27438.349
No,No,1201.78262,30099.162
No,No,490.79840,44686.103
No,Yes,792.85597,8699.598
No,No,870.66237,37180.068
No,Yes,1149.20984,11337.059
No,No,493.53368,49735.568
No,Yes,874.34838,10845.019
No,No,1097.94754,23224.128
No,No,976.14912,29998.363
No,No,1373.72538,43124.213
No,Yes,1282.76284,22360.196
No,No,636.72847,45649.171
No,No,1823.23192,24744.854
No,No,605.86380,34515.196
No,No,0.00000,27888.826
No,No,491.52031,37128.774
No,No,248.36240,37868.560
No,No,1036.50375,37151.411
No,No,1130.89393,35235.366
No,Yes,1048.53898,10392.064
No,No,1251.88850,50174.329
Yes,No,1578.84750,61220.133
No,No,0.00000,40341.339
No,No,1531.96296,33595.433
No,No,935.46525,30909.931
No,Yes,1056.18107,16873.512
No,Yes,1060.77683,21430.791
No,No,253.85088,41472.122
No,No,323.12326,36119.429
No,No,1051.22456,31749.639
No,Yes,925.94706,14258.267
No,Yes,831.24193,13703.000
No,No,280.83687,56567.008
No,Yes,1092.34255,20465.154
No,No,702.27663,49708.955
No,No,663.09589,32756.260
No,No,224.74228,25386.995
No,No,1108.68051,60725.527
No,Yes,0.00000,20071.822
No,No,352.79806,36751.978
No,Yes,1390.18543,21735.247
No,No,599.64736,32471.216
No,No,514.54549,45763.900
No,Yes,484.89432,15883.664
No,No,278.72044,49231.191
No,No,661.05573,35806.052
No,No,1110.29634,27501.123
No,No,1306.25757,29376.441
Yes,Yes,1966.06297,17735.779
No,No,588.56477,33224.445
No,No,0.00000,42869.159
No,No,1289.60224,35164.890
No,No,1054.27850,50795.207
No,No,0.00000,43513.115
No,No,897.80724,37899.668
No,Yes,673.78559,13344.857
No,No,636.33502,49487.601
No,No,412.07161,48347.297
Yes,No,1898.32350,61011.216
No,No,1606.40368,27382.325
No,No,0.00000,41040.195
No,Yes,0.00000,20157.251
No,No,486.38442,53051.724
No,No,1738.11083,38821.626
No,No,0.00000,62746.837
No,No,355.93663,34730.886
No,No,0.00000,24818.359
No,Yes,1925.98745,20441.674
No,No,819.11180,55716.549
No,Yes,588.75671,24015.961
No,No,975.57200,28804.000
No,No,127.16193,40727.555
No,No,713.43681,48176.428
No,No,737.72304,48994.813
No,Yes,687.06442,14059.458
No,No,444.51458,41957.745
No,No,1061.28424,32839.345
No,No,1425.49558,37189.025
No,Yes,638.26193,21282.651
No,Yes,1101.44497,20936.927
No,No,888.24459,41489.191
No,No,951.20872,20616.081
No,Yes,1152.09664,15852.423
No,No,883.16030,27125.907
No,No,1126.98801,47378.019
No,No,742.82123,34353.488
No,Yes,1532.11665,19462.154
No,Yes,266.76863,28452.598
No,Yes,310.43060,16479.992
No,No,1702.30136,46589.063
No,No,649.78250,39655.398
No,No,648.32145,45392.284
No,No,995.27415,24782.877
No,No,330.07488,45757.376
No,No,1358.57343,20700.706
Yes,No,1166.79853,30367.611
No,No,671.66957,26142.912
No,Yes,484.08548,12045.310
No,No,1404.62755,47712.184
No,No,617.00139,54489.744
No,Yes,964.62489,21436.556
No,No,466.57914,24719.396
No,No,618.80116,25927.572
No,No,1310.95236,28978.464
No,No,123.92746,28311.831
No,No,786.26422,45304.793
No,No,748.21059,46981.932
Yes,Yes,2124.48924,12651.074
No,Yes,326.39124,16988.923
No,Yes,474.88278,14986.643
No,No,59.96583,24889.255
No,No,1611.33388,47894.277
No,No,545.60521,27236.558
No,No,0.00000,46590.441
No,No,1249.35414,52232.251
No,Yes,587.87475,18448.100
Yes,No,1302.73474,43680.065
No,Yes,908.37275,27416.624
No,Yes,1252.13302,13860.935
No,No,277.16865,37177.036
No,No,623.57481,57483.504
No,No,943.19939,41765.143
No,Yes,1815.44523,18919.417
No,Yes,927.42465,20498.528
Yes,Yes,2008.03298,18601.403
No,No,1028.23524,31297.962
No,No,408.23602,51131.513
No,No,1355.43685,42630.669
No,Yes,376.77080,16042.239
No,No,856.47916,69124.268
No,No,1110.74370,43991.920
No,No,437.81428,27855.755
No,No,1013.70541,60574.806
Yes,No,1922.82905,56202.576
No,No,1066.79279,49629.903
No,No,465.55328,33998.848
No,No,899.48331,36361.978
No,No,592.80067,34355.910
No,No,164.00102,42695.398
No,No,0.00000,62975.129
No,Yes,1335.13132,17044.365
No,Yes,1549.61638,11927.532
No,No,1441.07070,33852.678
No,No,1157.65207,39080.264
No,No,899.46201,36335.220
No,No,331.16703,44752.229
No,No,439.20179,42132.014
No,No,489.71769,27043.231
No,No,652.99368,37143.581
No,No,206.82088,49221.149
No,Yes,932.48740,14950.095
No,No,1098.23245,42331.891
No,Yes,1959.59552,19677.936
No,Yes,1706.95377,20804.656
No,No,1255.88371,55971.185
No,No,537.95441,54481.308
No,No,349.16181,38844.350
No,No,167.60610,20150.903
No,No,1612.46531,42281.231
No,No,551.25405,48007.992
No,Yes,1521.49668,16830.565
No,No,826.96012,61365.444
No,No,770.08193,38010.261
No,Yes,1109.42550,10973.088
No,No,559.32403,53542.413
No,Yes,390.27820,9050.003
No,No,1567.02386,42258.773
No,No,170.26024,62708.162
No,No,528.85020,46222.289
No,No,0.00000,49471.749
No,Yes,1000.41581,14071.009
No,No,538.74865,34834.446
No,No,435.40280,35168.727
No,No,110.66053,64525.938
No,No,153.56334,49405.261
No,Yes,856.62473,19056.868
No,Yes,934.25205,20747.212
No,No,783.12296,36514.690
No,Yes,1271.11249,17451.041
No,No,910.75982,33660.719
No,No,748.65208,40612.216
No,No,668.94226,42028.924
No,Yes,1061.93204,18589.621
No,No,766.00884,45155.097
No,Yes,1396.23460,15837.253
No,No,265.43589,34040.548
Yes,No,2080.93725,34494.171
No,No,324.69126,47103.458
No,Yes,1135.01077,24005.005
Yes,No,1731.68077,56228.922
No,Yes,1133.23297,16749.461
No,No,782.64869,37497.087
No,Yes,745.56547,12896.633
No,No,1444.36124,51154.508
No,Yes,1340.52920,19318.840
Yes,No,1903.66722,41173.504
No,No,317.90357,42209.487
No,No,901.31775,43242.612
No,No,527.98348,39950.959
No,Yes,915.65376,16888.812
No,No,1143.55035,42694.804
Yes,No,1488.55877,22256.864
No,No,1024.23028,27104.858
No,No,619.90382,29217.352
No,No,1007.24866,34893.138
No,No,0.00000,42577.815
No,No,1342.04759,51442.566
No,Yes,1478.16978,22564.585
No,No,149.35778,52310.412
No,No,279.72428,52008.416
No,No,869.80878,49312.506
No,No,1493.28785,56364.255
No,No,1127.82269,43344.894
No,No,924.69271,38676.970
No,No,311.50799,43379.635
No,No,696.51007,28610.195
No,Yes,295.63345,25452.476
No,No,464.76268,17862.227
No,Yes,750.41267,17291.527
No,No,890.40765,52943.383
No,No,0.00000,37455.199
No,Yes,340.69787,12351.826
No,No,724.24381,43399.718
No,No,979.85505,40374.052
No,No,33.45703,30510.038
No,No,1203.73618,40969.082
No,No,735.73086,23225.177
No,Yes,884.91885,27208.771
No,No,825.84998,48216.712
No,Yes,1734.58584,14165.279
No,Yes,670.49349,16513.044
No,No,874.84729,36709.108
No,No,0.00000,40021.355
No,No,827.35047,43833.424
No,No,1508.84138,31739.272
No,Yes,0.00000,19095.830
No,Yes,914.51548,7525.584
No,No,302.96124,51030.440
No,Yes,275.48589,13448.334
No,No,589.55809,42335.447
No,No,1120.26746,45153.040
No,Yes,1416.96616,11104.566
No,No,1270.17668,44185.358
No,No,848.23449,35186.577
No,No,560.96807,43254.715
No,No,619.61550,45463.301
No,No,1197.57977,18449.021
Yes,No,1585.72940,52274.860
No,No,478.36333,28262.868
No,No,1144.91248,41370.517
No,No,778.75192,58860.381
No,Yes,1675.42214,13703.881
No,No,680.76977,56759.235
No,Yes,1113.57798,17593.530
No,No,339.35140,38097.017
No,No,908.87125,55612.172
No,No,480.78755,11193.416
No,Yes,874.58302,17378.287
No,No,0.00000,42515.163
No,No,1353.52220,52048.504
No,No,1073.95003,28845.742
No,Yes,1402.28777,13276.249
No,No,759.14800,24473.107
No,No,4.10950,38326.198
No,No,194.55439,38794.146
No,Yes,597.59961,16526.677
No,Yes,1067.78111,18641.724
No,No,379.29101,43096.490
No,Yes,583.59975,15179.686
No,No,465.52221,30792.884
No,No,1144.12275,33624.941
No,Yes,1025.08757,29019.326
No,No,203.95804,63638.187
No,Yes,439.58173,17823.502
No,No,0.00000,40574.421
No,No,720.85757,42753.722
No,No,1385.79514,44983.297
No,No,1127.50758,64618.742
No,No,808.00017,36076.080
No,Yes,280.24815,25307.377
No,No,378.72302,15738.332
No,Yes,885.51685,21211.326
No,No,0.00000,37482.486
No,Yes,1006.94225,19065.693
No,No,490.64506,37998.714
No,Yes,141.02655,11314.392
No,No,761.88554,46421.764
No,No,1787.60382,33312.807
No,No,964.54131,33908.051
No,No,931.57698,52703.791
No,No,10.05657,37673.317
No,Yes,1971.66324,22040.263
No,Yes,1171.51992,17642.268
No,No,784.38369,44927.496
No,No,503.49854,20476.073
No,Yes,295.48071,17324.042
Yes,Yes,1475.05744,20210.273
No,No,950.47137,38990.174
No,Yes,1083.70236,17522.731
No,Yes,1334.66626,18064.778
Yes,No,1332.38618,53517.350
No,No,314.54805,43440.604
No,Yes,683.18990,12367.697
No,Yes,1087.41276,17060.594
No,No,443.63478,46611.021
No,No,426.55288,34191.295
No,No,532.98474,55847.286
No,Yes,1378.21734,20119.829
No,No,470.03591,29309.127
No,Yes,470.30939,10062.084
No,No,98.39662,25308.590
No,No,400.05911,30160.289
No,No,1265.72587,20816.953
No,Yes,700.33517,15905.213
No,No,1266.77264,47991.050
No,No,116.35374,30765.352
No,Yes,1023.63853,15738.160
No,No,823.66417,24533.203
No,Yes,1328.67153,13389.434
No,No,1032.18518,46541.649
No,Yes,1093.63906,14790.769
No,No,587.76450,39618.817
No,No,1379.18431,48254.600
No,Yes,444.02531,23691.983
No,Yes,597.60249,21296.612
No,No,738.19441,35134.265
No,No,563.49117,47142.450
No,Yes,1518.71565,23877.820
No,No,1610.71968,30098.824
